category,rating,label,text_,gen_model
Tools_and_Home_Improvement_5,2.0,CG,I bought a basic roller for my garage. The brush attachment worked but felt dull after months of use.,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"Perfect for my yoga session—comfortable, cushioned, and held well. Highly recommend!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"Love this leash! Durable, comfortable, and made by a trusted brand. Highly recommend for families!",lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"This lightweight backpack fits my hiking gear easily—compact, durable, and snug!",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,3.0,CG,This necklace is elegant but a bit heavy to wear. It's in a nice size but not very comfortable.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,1.0,CG,This necklace is basic and not wearable. It’s not on sale yet.,lfm2.5-350m
Electronics_5,1.0,CG,"Great for work, but sound quality was weak and noise canceller barely worked.",lfm2.5-350m
Books_5,5.0,CG,Perfectly illustrated and engaging—great for young readers! Highly recommended.,lfm2.5-350m
Toys_and_Games_5,4.0,CG,This figure is cute but small and lacks details on accessories. Would recommend if you like simple toys.,lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,"This drill was affordable and kept my project on track. Just needs a quick setup, but great for beginners.",lfm2.5-350m
Kindle_Store_5,5.0,CG,This book is brilliant and packs a punch—perfectly suited for fantasy lovers! Highly recommend.,lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,"This pump was okay, but it didn’t feel as reliable as the ones on sale. Hope you find something better soon!",lfm2.5-350m
Movies_and_TV_5,5.0,CG,Love this new series! The chemistry between the characters was amazing and every episode kept me on the edge of my seat—highly recommend!,lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,This roller was affordable but lacked durability—still uses it daily despite minor damage.,lfm2.5-350m
Toys_and_Games_5,1.0,CG,This remote control was basic and didn’t work at all when I tried to play it.,lfm2.5-350m
Movies_and_TV_5,4.0,CG,Great film but uneven pacing—loved the ending but lost key scenes.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,This jacket was stylish but felt heavy. Perfect for casual wear but not comfortable enough.,lfm2.5-350m
Electronics_5,5.0,CG,Perfect build and included accessories—easy to set up and worked flawlessly.,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"This cookware is priced high, but it delivers consistent results and holds its shape well. Highly recommend for serious cooks!",lfm2.5-350m
Electronics_5,4.0,CG,"Bought a decent power bank for my phone; battery lasted well through a day of heavy use, but the price was a bit high.",lfm2.5-350m
Tools_and_Home_Improvement_5,2.0,CG,"I bought the drill for a $50 setup, but it took three days to install and left some clutter behind. Still functional, though basic repairs could use better tools.",lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,Aimless purchase—comfortable but underwhelming fit for my runs.,lfm2.5-350m
Toys_and_Games_5,3.0,CG,"Love these figures, they look awesome! Just had to try them out with my kids.",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,Love these small bags! Organized and easy to stack—perfect for smaller spaces. Highly recommend!,lfm2.5-350m
Toys_and_Games_5,5.0,CG,The puzzle was easy to solve with clear instructions and fun pieces—perfect for kids! Highly recommended.,lfm2.5-350m
Sports_and_Outdoors_5,3.0,CG,"The weight and balance were solid, but the grip felt a bit sticky. Overall, a decent purchase for fitness enthusiasts.",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The ladder was sturdy, easy to install, and delivered in perfect condition—great for both projects and daily use. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The puzzle was easy to solve, with clear instructions and engaging pictures—perfect for younger kids! Highly recommend for families.",lfm2.5-350m
Movies_and_TV_5,5.0,CG,"The film was beautifully directed, with a stellar performance from the cast. The story felt engaging and well-executed, leaving me wanting more.",lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,This mat is sturdy but lacks padding for kneeling. Still comfortable on long sessions.,lfm2.5-350m
Movies_and_TV_5,4.0,CG,The movie was well-paced but lacked emotional depth. The plot felt predictable and engaging.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"This drill was simple to assemble, held great stability, and worked perfectly in my project—highly recommended!",lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,The bottle is lightweight and has a durable bottle cap. It stays refreshingly cold for longer than expected.,lfm2.5-350m
Electronics_5,3.0,CG,One-year battery life barely lasts when plugged in multiple times a day. Fast charging improves performance but costs more per hour.,lfm2.5-350m
Electronics_5,5.0,CG,The smart plug is sleek and reliable! It seamlessly controls lighting and appliances with minimal effort—perfect for daily tasks. Highly recommend!,lfm2.5-350m
Electronics_5,5.0,CG,I was impressed by the smart plug’s ease of use and reliability. It keeps my lights on even when I’m away. Highly recommend!,lfm2.5-350m
Kindle_Store_5,5.0,CG,I absolutely loved this mystery ebook—twice as much intrigue as it was suspenseful! Perfectly written and engaging.,lfm2.5-350m
Kindle_Store_5,3.0,CG,The content was informative but lacked engaging storytelling. Would recommend if you enjoy factual reads.,lfm2.5-350m
Movies_and_TV_5,3.0,CG,The animation was cool but the pacing felt slow. Not worth the investment.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,"Beautifully made, deep insights into human behavior—highly recommend!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The game was engaging, well-paced, and the rules were easy to follow. Highly recommend for casual gaming lovers!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,Loved the filtration system—it kept my fish healthy and smelled great! Highly recommend for anyone serious about keeping pets.,lfm2.5-350m
Pet_Supplies_5,5.0,CG,"Love this new pet bed! It’s comfortable, easy to clean, and made with quality materials. Perfect for my dog’s sleep! 🐾",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"Glad to have been sleepy with these sheets! They felt soft and snug, making my evenings much easier. Highly recommend!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"The cat toy is soft, durable, and made from breathable material—it kept my kitten cozy without any irritation. Highly recommend for pet owners!",lfm2.5-350m
Sports_and_Outdoors_5,4.0,CG,"The backpack is lightweight but lacks essential pockets—great for casual trips, but not ideal for hiking.",lfm2.5-350m
Kindle_Store_5,3.0,CG,The story was engaging but the pacing felt slow. Would recommend if you enjoy epic fantasy with good pacing.,lfm2.5-350m
Tools_and_Home_Improvement_5,2.0,CG,"This screw was affordable but felt slightly loose when tightening. Perfect for small repairs, but not ideal for heavy-duty use.",lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,"The sheets were comfortable and soft, but felt a bit stiff upon first use. Would recommend for a cozy night's sleep.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,The stitched cuffs were sturdy and comfortable; the straps were snug but didn’t feel too tight. Highly recommend!,lfm2.5-350m
Electronics_5,5.0,CG,"The HDMI cable is sleek, durable, and works flawlessly with both devices. Highly recommended for anyone needing reliable quality!",lfm2.5-350m
Kindle_Store_5,5.0,CG,"Love this book! It’s engaging, easy to follow, and packed with fantastic characters. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,This figure is stunning—perfectly detailed and lifelike! It’s a must-have for any collector. Highly recommend!,lfm2.5-350m
Books_5,4.0,CG,Perfectly crafted and engaging—would highly recommend!,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,1.0,CG,I wore these jeans for a week without any issues—comfortable but a bit plain.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,"Love these jeans—comfortable but stylish. Perfect fit, but pricey.",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Great drill for tight spaces—quick setup, durable bits, and easy installation. Perfect for weekend projects!",lfm2.5-350m
Home_and_Kitchen_5,3.0,CG,"Great sleep, but the sheets were a bit stiff and not as soft as expected. Hope they stay in better condition.",lfm2.5-350m
Electronics_5,5.0,CG,This power bank lasts two days—perfect for quick charging without overheating. Highly recommended for solo travelers and outdoor adventures.,lfm2.5-350m
Toys_and_Games_5,5.0,CG,"Love the clear instructions and engaging miniatures! Perfect for both kids and adults, it's easy to play and has deep strategic depth. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,3.0,CG,"Made at home, but arrived with minor scratches on the front panel. Perfect fit for my 4-year-old, great for quiet play.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,Love this dress! The strapless design is sleek and comfortable. Highly recommend!,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,Love this necklace! It looks stylish and fits perfectly. Highly recommend!,lfm2.5-350m
Tools_and_Home_Improvement_5,1.0,CG,I needed the drill for repairs but it broke after just one use. Not recommended.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,The documentary was visually stunning and packed with compelling insights—perfect for anyone interested in history or social issues. Highly recommend!,lfm2.5-350m
Movies_and_TV_5,3.0,CG,I enjoyed the documentary but it lacked context and depth. Highly recommended but not worth it.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Great purchase! The bulbs are bright, long-lasting, and easy to use—perfect for any space.",lfm2.5-350m
Kindle_Store_5,5.0,CG,Love this mystery novel! The plot was gripping and I felt it all come together on page one. Highly recommend!,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"Love my new cast iron skillet—perfect for baking and simmering! It’s durable, cooks evenly, and holds heat well. Highly recommend!",lfm2.5-350m
Pet_Supplies_5,3.0,CG,Not ideal for my pet’s energy levels—maybe worth buying more?,lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,The water bottle is decent but lacks insulation. It stayed cold enough to drink it through the night!,lfm2.5-350m
Movies_and_TV_5,5.0,CG,"The animation in this film was stunningly detailed, making it easy to follow even in long sequences. Highly recommended!",lfm2.5-350m
Movies_and_TV_5,4.0,CG,"The plot was predictable, but the performances were strong. Would recommend for those who prefer action over drama.",lfm2.5-350m
Movies_and_TV_5,2.0,CG,"The film was decent, but the ending felt predictable. Hope it wasn't too much of an improvement.",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The game was engaging, easy to learn, and kept the players in the flow—perfect for casual game nights!",lfm2.5-350m
Electronics_5,5.0,CG,"I just bought this power bank and it charged my phone easily without any issues. It’s fast, reliable, and within my budget!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"This cat toy is perfect! The weight and texture were great, and it kept my cat entertained all day. Highly recommend!",lfm2.5-350m
Sports_and_Outdoors_5,1.0,CG,"This bottle is decent, but the price is too high for the quality it offers.",lfm2.5-350m
Toys_and_Games_5,4.0,CG,"The game was fun, but the controls were a bit clumsy. Great value for the price!",lfm2.5-350m
Movies_and_TV_5,5.0,CG,Loved the film! The performances were stellar and the story was gripping. Highly recommend!,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,Great fabric and comfortable fit—perfect for work or casual outings. Love it! 👕✨,lfm2.5-350m
Books_5,5.0,CG,"Love this book—it's packed with recipes and tips, perfect for beginners! Highly recommend.",lfm2.5-350m
Electronics_5,1.0,CG,"I bought headphones for work, but they were loud and cluttered. They didn’t fit comfortably or worked well.",lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,"The tape measure is sturdy, accurate, and held together well. Just needs a quick adjustment at the end of the day.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,2.0,CG,"The watch is stylish but the straps are slightly worn. Would recommend if you’re in a hurry, but not ideal for long walks.",lfm2.5-350m
Movies_and_TV_5,4.0,CG,The film was engaging but underrated—nice storyline and good performances.,lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,"Not worth the money—sturdy but low quality, fits well enough.",lfm2.5-350m
Pet_Supplies_5,4.0,CG,"Great filter for my fish—works well, but needs maintenance monthly.",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"Perfectly made, durable, and easy to clean—highly recommend for any kitchen setup!",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,Love this cookware! Precision handles and durable construction make it perfect for everyday cooking. Highly recommend!,lfm2.5-350m
Kindle_Store_5,5.0,CG,Loved the engaging narrative and well-researched characters—perfectly balanced for readers. Highly recommended!,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"Loved the durable, leak-proof containers that stayed put during the rain! Highly recommend for anyone in the kitchen or home.",lfm2.5-350m
Tools_and_Home_Improvement_5,2.0,CG,"This roller dries the job quickly, but the bristles felt dull and hard to clean. Needs frequent replacement after heavy use.",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"Great remote control for easy operation, surprisingly durable and intuitive. Highly recommend!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"The brush is incredibly soft and gentle, perfect for delicate skin. Highly recommend!",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,Perfectly sharp and reliable for both cooking and cutting. Highly recommend!,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"The water bottle is lightweight, stays in place during activities, and lasts longer than expected. Highly recommend!",lfm2.5-350m
